Record Date,Type of Account,Closing Balance Today,Opening Balance Today,Opening Balance This Month,Opening Balance This Fiscal Year,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2013-02-22","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","22"
"2013-02-22","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","22"
"2013-02-21","Federal Reserve Account","51134","40703","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","21"
"2013-02-21","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","21"
"2013-02-21","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","21"
"2013-02-20","Federal Reserve Account","40703","24532","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","20"
"2013-02-20","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","20"
"2013-02-20","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","20"
"2013-02-19","Federal Reserve Account","24532","14411","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","19"
"2013-02-19","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","19"
"2013-02-19","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","19"
"2013-02-15","Federal Reserve Account","14411","51255","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","15"
"2013-02-15","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","15"
"2013-02-15","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","15"
"2013-02-14","Federal Reserve Account","51255","42358","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","14"
"2013-02-14","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","14"
"2013-02-14","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","14"
"2013-02-13","Federal Reserve Account","42358","25574","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","13"
"2013-02-13","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","13"
"2013-02-13","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","13"
"2013-02-12","Federal Reserve Account","25574","34967","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","12"
"2013-02-12","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","12"
"2013-02-12","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","12"
"2013-02-11","Federal Reserve Account","34967","33305","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","11"
"2013-02-11","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","11"
"2013-02-11","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","11"
"2013-02-08","Federal Reserve Account","33305","41540","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","08"
"2013-02-08","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","08"
"2013-02-08","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","08"
"2013-02-07","Federal Reserve Account","41540","48137","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","07"
"2013-02-07","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","07"
"2013-02-07","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","07"
"2013-02-06","Federal Reserve Account","48137","50724","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","06"
"2013-02-06","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","06"
"2013-02-06","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","06"
"2013-02-05","Federal Reserve Account","50724","60139","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","05"
"2013-02-05","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","05"
"2013-02-05","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","05"
"2013-02-04","Federal Reserve Account","60139","56902","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","04"
"2013-02-04","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","04"
"2013-02-04","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","04"
"2013-02-01","Federal Reserve Account","56902","120247","120247","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","02","01"
"2013-02-01","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","02","01"
"2013-02-01","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","02","01"
"2013-01-31","Federal Reserve Account","120247","71305","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","31"
"2013-01-31","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","31"
"2013-01-31","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","31"
"2013-01-30","Federal Reserve Account","71305","71232","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","30"
"2013-01-30","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","30"
"2013-01-30","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","30"
"2013-01-29","Federal Reserve Account","71232","75456","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","29"
"2013-01-29","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","29"
"2013-01-29","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","29"
"2013-01-28","Federal Reserve Account","75456","70037","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","28"
"2013-01-28","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","28"
"2013-01-28","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","28"
"2013-01-25","Federal Reserve Account","70037","69787","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","25"
"2013-01-25","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","25"
"2013-01-25","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","25"
"2013-01-24","Federal Reserve Account","69787","81243","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","24"
"2013-01-24","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","24"
"2013-01-24","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","24"
"2013-01-23","Federal Reserve Account","81243","78738","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","23"
"2013-01-23","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","23"
"2013-01-23","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","23"
"2013-01-22","Federal Reserve Account","78738","69009","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","22"
"2013-01-22","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","22"
"2013-01-22","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","22"
"2013-01-18","Federal Reserve Account","69009","69434","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","18"
"2013-01-18","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","18"
"2013-01-18","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","18"
"2013-01-17","Federal Reserve Account","69434","77177","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","17"
"2013-01-17","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","17"
"2013-01-17","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","17"
"2013-01-16","Federal Reserve Account","77177","77038","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","16"
"2013-01-16","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","16"
"2013-01-16","Short-Term Cash Investments (Table V)","0","0","0","0","I","Operating Cash Balance","Type of account","3","2013","2","2013","1","01","16"
"2013-01-15","Federal Reserve Account","77038","50274","92720","85446","I","Operating Cash Balance","Type of account","1","2013","2","2013","1","01","15"
"2013-01-15","Supplementary Financing Program Account","0","0","0","0","I","Operating Cash Balance","Type of account","2","2013","2","2013","1","01","15"
